user_id,timestamp,persona,campaign,channel,session_len,clicks,checkout_steps,purchased,churn
10506,2025-08-03 02:41:32.690329,Premium,PaidSocial,Mobile,208,5,2.1,0,0
10507,2025-07-18 02:41:32.690329,Premium,PaidSocial,Mobile,304,3,1.0,0,0
10508,2025-07-13 02:41:32.690329,Premium,Organic,Mobile,123,3,0.9,1,1
10509,2025-07-26 02:41:32.690329,Seasonal,Email,Mobile,336,6,2.8,1,0
10510,2025-08-09 02:41:32.690329,Budget,Email,Web,152,2,2.9,0,0
10511,2025-07-29 02:41:32.690329,Budget,PaidSocial,Web,463,7,3.5,1,1
10512,2025-07-12 02:41:32.690329,Premium,Email,Mobile,244,7,2.0,0,0
10513,2025-07-19 02:41:32.690329,Budget,Organic,Mobile,416,7,1.7,0,0
10514,2025-07-23 02:41:32.690329,Premium,Organic,Web,212,4,0.2,1,0
10515,2025-08-04 02:41:32.690329,Seasonal,PaidSocial,Mobile,87,5,2.2,0,0
10516,2025-07-15 02:41:32.690329,Premium,Organic,PoS,257,1,0.7,0,0
10517,2025-08-06 02:41:32.690329,Seasonal,Email,Mobile,374,2,1.6,0,0
10518,2025-07-16 02:41:32.690329,Premium,Organic,Web,36,2,1.8,1,0
10519,2025-08-01 02:41:32.690329,Seasonal,Email,Mobile,105,3,1.1,1,1
10520,2025-07-17 02:41:32.690329,Seasonal,Organic,Web,121,4,3.7,1,0
10521,2025-07-18 02:41:32.690329,Premium,PaidSocial,Web,102,6,4.9,1,0
10522,2025-07-27 02:41:32.690329,Seasonal,Email,Mobile,276,6,3.8,1,0
10523,2025-07-26 02:41:32.690329,Lapsed,Email,Mobile,276,3,3.8,0,0
10524,2025-07-24 02:41:32.690329,Premium,PaidSocial,Web,109,3,2.7,0,0
10525,2025-07-17 02:41:32.690329,Premium,PaidSocial,Mobile,89,3,3.3,1,1
10526,2025-07-27 02:41:32.690329,Seasonal,Email,Web,266,6,3.1,0,0
10527,2025-08-09 02:41:32.690329,Premium,PaidSocial,Mobile,24,10,1.7,0,0
10528,2025-08-08 02:41:32.690329,Budget,PaidSocial,Mobile,71,7,3.5,1,0
10529,2025-08-03 02:41:32.690329,Lapsed,PaidSocial,Web,104,7,1.6,1,1
10530,2025-07-15 02:41:32.690329,Budget,Organic,Web,153,5,3.5,0,0
10531,2025-07-17 02:41:32.690329,Seasonal,Email,PoS,250,6,3.2,0,0
10532,2025-07-24 02:41:32.690329,Seasonal,PaidSocial,Web,221,3,2.0,1,0
10533,2025-08-03 02:41:32.690329,Lapsed,Organic,Web,60,3,0.9,0,0
10534,2025-07-13 02:41:32.690329,Budget,PaidSocial,Web,249,2,3.1,1,0
10535,2025-08-04 02:41:32.690329,Premium,PaidSocial,Web,62,4,1.2,1,0
10536,2025-08-06 02:41:32.690329,Premium,PaidSocial,Mobile,612,4,2.7,0,0
10537,2025-07-31 02:41:32.690329,Budget,Email,Web,117,8,2.6,1,1
10538,2025-07-13 02:41:32.690329,Budget,PaidSocial,Mobile,408,2,2.4,1,1
10539,2025-08-01 02:41:32.690329,Premium,Organic,Web,90,7,2.5,0,0
10540,2025-07-20 02:41:32.690329,Premium,Email,Mobile,56,4,1.9,0,0
10541,2025-07-30 02:41:32.690329,Budget,Organic,Mobile,186,3,1.2,0,0
10542,2025-08-03 02:41:32.690329,Seasonal,Email,Web,347,4,2.8,1,0
10543,2025-07-14 02:41:32.690329,Seasonal,PaidSocial,PoS,429,12,4.4,0,0
10544,2025-07-15 02:41:32.690329,Seasonal,Organic,Web,65,4,3.3,1,1
10545,2025-07-19 02:41:32.690329,Lapsed,Organic,Mobile,323,10,3.0,0,0
10546,2025-08-01 02:41:32.690329,Premium,Organic,PoS,94,2,1.7,0,0
10547,2025-07-12 02:41:32.690329,Lapsed,Organic,Mobile,116,8,5.0,0,0
10548,2025-07-24 02:41:32.690329,Lapsed,PaidSocial,Mobile,123,4,2.8,0,0
10549,2025-08-09 02:41:32.690329,Budget,PaidSocial,Web,288,8,2.6,1,1
10550,2025-08-02 02:41:32.690329,Budget,Email,Web,178,6,3.1,1,0
10551,2025-07-15 02:41:32.690329,Premium,Email,Web,177,8,1.1,1,0
10552,2025-07-23 02:41:32.690329,Premium,PaidSocial,PoS,62,4,2.5,0,0
10553,2025-07-22 02:41:32.690329,Premium,PaidSocial,PoS,208,1,3.1,1,1
10554,2025-08-06 02:41:32.690329,Premium,PaidSocial,Web,84,7,2.3,1,1
10555,2025-07-24 02:41:32.690329,Seasonal,Organic,Web,233,6,0.5,0,0
10556,2025-07-13 02:41:32.690329,Premium,PaidSocial,Web,355,4,3.0,0,0
10557,2025-07-25 02:41:32.690329,Budget,Email,Web,105,2,1.9,0,0
10558,2025-07-16 02:41:32.690329,Lapsed,PaidSocial,Web,102,4,3.6,1,1
10559,2025-07-25 02:41:32.690329,Budget,PaidSocial,Mobile,387,3,2.2,0,0
10560,2025-07-16 02:41:32.690329,Lapsed,PaidSocial,Mobile,61,7,1.3,1,0
10561,2025-07-27 02:41:32.690329,Budget,Organic,Mobile,209,4,2.4,0,0
10562,2025-07-13 02:41:32.690329,Lapsed,PaidSocial,Mobile,33,9,2.3,1,1
10563,2025-07-16 02:41:32.690329,Budget,Organic,Mobile,40,5,3.3,0,0
10564,2025-08-09 02:41:32.690329,Budget,PaidSocial,Mobile,904,5,2.7,0,0
10565,2025-08-02 02:41:32.690329,Budget,PaidSocial,Web,243,8,1.4,0,0
10566,2025-08-04 02:41:32.690329,Seasonal,Organic,Web,211,3,2.8,0,0
10567,2025-07-16 02:41:32.690329,Lapsed,Email,Web,227,5,3.2,0,0
10568,2025-07-31 02:41:32.690329,Premium,Email,Mobile,65,5,1.3,1,0
10569,2025-07-27 02:41:32.690329,Lapsed,Email,PoS,275,4,2.4,0,0
10570,2025-07-16 02:41:32.690329,Premium,PaidSocial,Mobile,74,2,1.0,1,0
10571,2025-07-14 02:41:32.690329,Seasonal,Email,PoS,30,3,3.8,1,1
10572,2025-07-19 02:41:32.690329,Seasonal,Organic,Web,302,5,3.3,0,0
10573,2025-07-26 02:41:32.690329,Budget,PaidSocial,Mobile,114,4,1.7,1,1
10574,2025-07-14 02:41:32.690329,Premium,PaidSocial,Mobile,274,4,1.6,0,0
10575,2025-08-06 02:41:32.690329,Lapsed,Email,Mobile,90,5,2.2,1,0
10576,2025-07-12 02:41:32.690329,Lapsed,Email,PoS,122,10,2.1,0,0
10577,2025-08-01 02:41:32.690329,Lapsed,Email,Mobile,162,5,2.0,0,0
10578,2025-07-12 02:41:32.690329,Lapsed,PaidSocial,Web,153,5,2.2,0,0
10579,2025-07-13 02:41:32.690329,Budget,PaidSocial,Web,173,3,1.0,1,0
10580,2025-07-15 02:41:32.690329,Seasonal,PaidSocial,Mobile,228,3,1.0,0,0
10581,2025-07-11 02:41:32.690329,Premium,PaidSocial,PoS,126,8,1.0,0,0
10582,2025-07-30 02:41:32.690329,Lapsed,Organic,Web,165,3,2.4,0,0
10583,2025-07-23 02:41:32.690329,Premium,Email,Mobile,136,2,3.4,1,1
10584,2025-08-09 02:41:32.690329,Premium,Organic,Mobile,10,4,4.6,0,0
10585,2025-07-12 02:41:32.690329,Premium,PaidSocial,Web,505,5,4.0,0,0
10586,2025-07-22 02:41:32.690329,Budget,PaidSocial,Web,359,6,1.3,0,0
10587,2025-07-25 02:41:32.690329,Budget,Email,Web,54,2,3.5,1,1
10588,2025-07-25 02:41:32.690329,Lapsed,PaidSocial,Web,274,1,2.4,1,0
10589,2025-08-03 02:41:32.690329,Seasonal,Email,Web,222,7,2.8,0,0
10590,2025-08-07 02:41:32.690329,Budget,Organic,Web,65,5,4.0,1,1
10591,2025-07-25 02:41:32.690329,Seasonal,PaidSocial,Web,223,3,3.6,0,0
10592,2025-07-29 02:41:32.690329,Seasonal,Organic,Mobile,948,4,1.5,0,0
10593,2025-08-06 02:41:32.690329,Premium,PaidSocial,Mobile,386,11,1.9,0,0
10594,2025-07-31 02:41:32.690329,Budget,Email,Mobile,523,7,2.1,1,0
10595,2025-07-22 02:41:32.690329,Lapsed,PaidSocial,Web,319,5,2.4,0,0
10596,2025-08-07 02:41:32.690329,Seasonal,Email,PoS,248,7,2.7,1,0
10597,2025-07-12 02:41:32.690329,Premium,Organic,Mobile,303,2,3.9,0,0
10598,2025-08-03 02:41:32.690329,Seasonal,Organic,PoS,490,8,2.1,0,0
10599,2025-08-07 02:41:32.690329,Budget,PaidSocial,Web,301,4,1.8,0,0
10600,2025-07-16 02:41:32.690329,Premium,PaidSocial,Mobile,251,6,2.4,1,1
10601,2025-08-01 02:41:32.690329,Budget,PaidSocial,Mobile,154,8,1.6,0,0
10602,2025-07-21 02:41:32.690329,Budget,Organic,Web,80,8,3.9,0,0
10603,2025-08-09 02:41:32.690329,Seasonal,Email,Web,40,8,1.0,1,0
10604,2025-07-14 02:41:32.690329,Lapsed,Organic,Mobile,206,8,0.0,0,0
10605,2025-08-05 02:41:32.690329,Premium,PaidSocial,Web,210,3,1.3,1,1
10606,2025-08-09 02:41:32.690329,Budget,Organic,Web,550,7,0.0,0,0
10607,2025-07-26 02:41:32.690329,Seasonal,Organic,Web,360,6,2.6,0,0
10608,2025-08-05 02:41:32.690329,Lapsed,Organic,Mobile,364,4,0.8,0,0
10609,2025-07-19 02:41:32.690329,Seasonal,PaidSocial,PoS,209,4,4.5,0,0
10610,2025-07-17 02:41:32.690329,Lapsed,Email,Mobile,233,6,2.4,1,0
10611,2025-07-26 02:41:32.690329,Premium,PaidSocial,Mobile,682,3,1.9,0,0
10612,2025-08-09 02:41:32.690329,Seasonal,PaidSocial,Web,320,3,0.9,0,0
10613,2025-07-27 02:41:32.690329,Budget,Organic,Mobile,61,7,2.4,0,0
10614,2025-07-23 02:41:32.690329,Budget,Email,Web,110,2,4.1,0,0
10615,2025-08-08 02:41:32.690329,Premium,PaidSocial,Mobile,399,7,0.1,1,1
10616,2025-07-24 02:41:32.690329,Premium,Email,Web,167,6,3.1,0,0
10617,2025-07-15 02:41:32.690329,Lapsed,Organic,Web,166,5,1.3,1,0
10618,2025-08-05 02:41:32.690329,Lapsed,Email,Web,72,3,3.5,1,1
10619,2025-08-03 02:41:32.690329,Budget,PaidSocial,Mobile,116,7,1.3,0,0
10620,2025-07-25 02:41:32.690329,Budget,Email,PoS,111,2,3.9,0,0
10621,2025-08-05 02:41:32.690329,Premium,Email,Web,296,7,2.9,1,0
10622,2025-07-27 02:41:32.690329,Budget,Organic,Web,148,2,1.1,1,1
10623,2025-07-22 02:41:32.690329,Seasonal,Email,Mobile,259,3,1.2,1,0
10624,2025-07-31 02:41:32.690329,Lapsed,Email,Mobile,23,2,2.0,1,0
10625,2025-07-26 02:41:32.690329,Lapsed,Email,Web,49,7,1.0,0,0
10626,2025-08-05 02:41:32.690329,Seasonal,PaidSocial,Web,39,3,0.4,1,1
10627,2025-07-22 02:41:32.690329,Seasonal,PaidSocial,Web,258,6,3.6,0,0
10628,2025-07-18 02:41:32.690329,Premium,Email,Mobile,275,6,0.1,1,0
10629,2025-08-08 02:41:32.690329,Budget,PaidSocial,Web,42,8,4.0,0,0
10630,2025-07-25 02:41:32.690329,Premium,Email,Web,289,5,1.7,1,1
10631,2025-07-13 02:41:32.690329,Premium,Organic,Web,185,2,2.7,0,0
10632,2025-07-21 02:41:32.690329,Seasonal,Organic,Mobile,105,4,4.7,0,0
10633,2025-07-11 02:41:32.690329,Budget,Organic,PoS,379,5,3.0,0,0
10634,2025-08-02 02:41:32.690329,Premium,Organic,PoS,246,5,1.5,0,0
10635,2025-07-22 02:41:32.690329,Premium,Email,Mobile,175,8,4.2,1,0
10636,2025-07-28 02:41:32.690329,Lapsed,Email,Mobile,151,6,0.2,1,0
10637,2025-08-07 02:41:32.690329,Premium,PaidSocial,Web,188,3,2.4,0,0
10638,2025-07-30 02:41:32.690329,Seasonal,Email,Mobile,59,6,3.6,1,1
10639,2025-07-11 02:41:32.690329,Seasonal,Email,Web,67,9,1.7,1,0
10640,2025-08-03 02:41:32.690329,Budget,Email,Mobile,237,3,1.1,0,0
10641,2025-08-08 02:41:32.690329,Premium,PaidSocial,PoS,309,9,0.8,0,0
10642,2025-07-11 02:41:32.690329,Lapsed,PaidSocial,Mobile,487,7,2.1,0,0
10643,2025-07-27 02:41:32.690329,Premium,Email,Web,462,2,0.0,1,0
10644,2025-07-25 02:41:32.690329,Lapsed,Email,Mobile,16,10,0.1,0,0
10645,2025-07-17 02:41:32.690329,Budget,PaidSocial,PoS,659,3,1.5,0,0
10646,2025-07-30 02:41:32.690329,Budget,Email,Web,212,6,1.7,0,0
10647,2025-07-20 02:41:32.690329,Lapsed,Organic,Mobile,54,6,2.6,0,0
10648,2025-07-13 02:41:32.690329,Seasonal,Email,Web,84,9,1.8,1,0
10649,2025-08-03 02:41:32.690329,Lapsed,PaidSocial,Mobile,66,3,1.4,0,0
10650,2025-07-15 02:41:32.690329,Seasonal,PaidSocial,Web,96,4,3.6,1,0
10651,2025-07-29 02:41:32.690329,Lapsed,Email,Web,315,4,2.6,1,0
10652,2025-07-27 02:41:32.690329,Seasonal,PaidSocial,Mobile,106,8,4.2,0,0
10653,2025-07-21 02:41:32.690329,Seasonal,PaidSocial,Web,34,9,2.2,0,0
10654,2025-08-08 02:41:32.690329,Premium,Organic,Web,274,4,0.4,0,0
10655,2025-07-15 02:41:32.690329,Premium,PaidSocial,Mobile,74,3,1.4,0,0
10656,2025-07-25 02:41:32.690329,Lapsed,Email,Mobile,296,7,0.9,0,0
10657,2025-07-17 02:41:32.690329,Premium,Email,Web,873,2,2.3,1,0
10658,2025-07-26 02:41:32.690329,Premium,Email,Mobile,307,6,2.4,1,0
10659,2025-08-05 02:41:32.690329,Premium,Email,Mobile,165,6,0.8,0,0
10660,2025-07-14 02:41:32.690329,Premium,PaidSocial,Mobile,51,6,1.9,0,0
10661,2025-07-12 02:41:32.690329,Premium,Organic,Mobile,421,7,2.7,1,0
10662,2025-07-16 02:41:32.690329,Budget,PaidSocial,Web,162,7,1.1,1,0
10663,2025-07-20 02:41:32.690329,Lapsed,PaidSocial,Web,19,2,5.0,1,0
10664,2025-07-15 02:41:32.690329,Premium,PaidSocial,Web,129,2,1.6,0,0
10665,2025-08-06 02:41:32.690329,Premium,Organic,Web,131,6,2.0,1,0
10666,2025-07-23 02:41:32.690329,Budget,Email,Web,372,4,1.5,1,1
10667,2025-07-11 02:41:32.690329,Budget,Organic,Web,28,4,0.7,0,0
10668,2025-07-26 02:41:32.690329,Budget,Organic,Mobile,155,5,1.3,1,0
10669,2025-07-31 02:41:32.690329,Seasonal,Email,Mobile,265,2,1.6,1,0
10670,2025-07-23 02:41:32.690329,Budget,Email,PoS,203,10,2.6,1,0
10671,2025-08-03 02:41:32.690329,Lapsed,Organic,Web,673,4,2.3,0,0
10672,2025-07-16 02:41:32.690329,Budget,Organic,Web,123,5,0.9,1,0
10673,2025-07-17 02:41:32.690329,Budget,Email,Web,250,5,2.7,0,0
10674,2025-07-22 02:41:32.690329,Budget,PaidSocial,Web,133,5,2.3,1,1
10675,2025-07-18 02:41:32.690329,Budget,PaidSocial,Mobile,134,0,3.5,0,0
10676,2025-07-25 02:41:32.690329,Seasonal,PaidSocial,Web,93,4,4.4,0,0
10677,2025-08-06 02:41:32.690329,Lapsed,Email,Web,318,3,2.9,1,0
10678,2025-07-11 02:41:32.690329,Seasonal,Email,Web,727,4,3.0,0,0
10679,2025-07-18 02:41:32.690329,Budget,PaidSocial,Web,170,1,1.4,0,0
10680,2025-08-01 02:41:32.690329,Budget,Organic,Web,423,6,2.0,1,0
10681,2025-07-25 02:41:32.690329,Premium,Organic,Web,486,2,0.0,1,0
10682,2025-07-22 02:41:32.690329,Lapsed,Email,Web,84,4,1.7,0,0
10683,2025-07-20 02:41:32.690329,Budget,Organic,Web,153,1,2.8,0,0
10684,2025-08-05 02:41:32.690329,Seasonal,Email,Web,549,7,4.0,0,0
10685,2025-07-25 02:41:32.690329,Premium,PaidSocial,Mobile,144,6,1.9,1,0
10686,2025-08-04 02:41:32.690329,Budget,Organic,Web,41,2,1.9,1,1
10687,2025-07-20 02:41:32.690329,Premium,PaidSocial,Web,468,3,1.7,1,0
10688,2025-07-15 02:41:32.690329,Budget,Email,Web,277,2,1.2,1,0
10689,2025-07-16 02:41:32.690329,Seasonal,Email,Web,144,5,1.1,0,0
10690,2025-07-18 02:41:32.690329,Budget,PaidSocial,Web,79,4,1.2,0,0
10691,2025-07-15 02:41:32.690329,Seasonal,Organic,Web,944,9,3.6,0,0
10692,2025-07-31 02:41:32.690329,Budget,Organic,Web,99,2,2.0,1,1
10693,2025-07-18 02:41:32.690329,Lapsed,Organic,Web,162,6,1.0,1,1
10694,2025-07-15 02:41:32.690329,Budget,Organic,Mobile,292,6,1.1,0,0
10695,2025-08-02 02:41:32.690329,Lapsed,PaidSocial,Mobile,64,3,0.1,0,0
10696,2025-08-05 02:41:32.690329,Seasonal,Organic,Web,382,6,1.8,1,0
10697,2025-08-05 02:41:32.690329,Lapsed,Email,Web,506,8,1.5,1,1
10698,2025-07-22 02:41:32.690329,Premium,Organic,Mobile,139,5,2.4,0,0
10699,2025-08-08 02:41:32.690329,Seasonal,Email,Mobile,268,3,3.0,1,0
10700,2025-08-09 02:41:32.690329,Premium,Organic,PoS,330,5,1.3,1,1
10701,2025-08-06 02:41:32.690329,Budget,Email,Web,154,1,1.9,1,0
10702,2025-08-04 02:41:32.690329,Premium,PaidSocial,Web,129,6,3.4,0,0
10703,2025-08-05 02:41:32.690329,Budget,PaidSocial,Mobile,252,4,1.4,0,0
10704,2025-07-27 02:41:32.690329,Lapsed,Organic,Mobile,103,1,0.8,0,0
10705,2025-07-29 02:41:32.690329,Budget,Organic,Web,68,4,2.7,0,0
10706,2025-08-01 02:41:32.690329,Premium,Email,Mobile,63,2,3.5,1,0
10707,2025-07-22 02:41:32.690329,Seasonal,PaidSocial,Web,213,3,3.4,0,0
10708,2025-07-25 02:41:32.690329,Premium,Email,Web,158,7,1.4,1,0
10709,2025-07-17 02:41:32.690329,Seasonal,Email,Web,336,6,1.0,0,0
10710,2025-07-12 02:41:32.690329,Budget,Email,Web,342,3,1.9,0,0
10711,2025-08-06 02:41:32.690329,Premium,Email,Mobile,495,4,2.2,1,0
10712,2025-08-07 02:41:32.690329,Budget,PaidSocial,Mobile,268,6,2.2,0,0
10713,2025-07-13 02:41:32.690329,Lapsed,Organic,Mobile,133,5,1.6,0,0
10714,2025-07-15 02:41:32.690329,Seasonal,Organic,Web,153,3,3.5,0,0
10715,2025-07-15 02:41:32.690329,Lapsed,Email,Web,88,5,3.7,1,0
10716,2025-07-27 02:41:32.690329,Budget,Email,Web,282,4,0.7,0,0
10717,2025-07-12 02:41:32.690329,Budget,Email,Web,144,2,1.1,1,0
10718,2025-07-19 02:41:32.690329,Budget,Email,Mobile,460,2,1.9,1,1
10719,2025-07-13 02:41:32.690329,Budget,Email,Web,307,5,2.1,0,0
10720,2025-07-23 02:41:32.690329,Budget,Email,Web,123,6,2.7,0,0
10721,2025-07-29 02:41:32.690329,Seasonal,PaidSocial,Web,117,1,1.8,1,0
10722,2025-07-30 02:41:32.690329,Budget,PaidSocial,Web,900,2,2.0,0,0
10723,2025-08-05 02:41:32.690329,Premium,PaidSocial,Mobile,145,4,0.0,1,0
10724,2025-07-29 02:41:32.690329,Lapsed,Email,Web,59,8,3.5,0,0
10725,2025-08-03 02:41:32.690329,Seasonal,PaidSocial,Mobile,51,7,0.2,0,0
10726,2025-07-16 02:41:32.690329,Premium,Organic,Mobile,108,8,0.2,0,0
10727,2025-07-22 02:41:32.690329,Premium,Email,Web,142,3,0.4,1,0
10728,2025-08-02 02:41:32.690329,Premium,Email,Web,138,8,1.2,0,0
10729,2025-07-22 02:41:32.690329,Budget,Email,Mobile,83,4,3.3,0,0
10730,2025-07-11 02:41:32.690329,Seasonal,Email,Web,400,6,3.3,0,0
10731,2025-07-13 02:41:32.690329,Premium,PaidSocial,Mobile,392,4,1.6,1,0
10732,2025-08-02 02:41:32.690329,Lapsed,Email,Web,87,6,0.5,0,0
10733,2025-08-07 02:41:32.690329,Seasonal,PaidSocial,Web,70,6,2.6,0,0
10734,2025-07-15 02:41:32.690329,Seasonal,Email,PoS,275,2,1.8,0,0
10735,2025-07-18 02:41:32.690329,Premium,PaidSocial,Mobile,649,4,3.1,0,0
10736,2025-07-14 02:41:32.690329,Budget,Email,Web,81,6,0.8,0,0
10737,2025-07-22 02:41:32.690329,Seasonal,PaidSocial,Web,399,10,1.9,1,0
10738,2025-08-04 02:41:32.690329,Premium,Email,Web,259,7,3.0,1,0
10739,2025-07-30 02:41:32.690329,Budget,Email,Mobile,316,3,3.2,0,0
10740,2025-07-25 02:41:32.690329,Budget,Organic,Web,172,5,3.7,1,1
10741,2025-07-28 02:41:32.690329,Budget,PaidSocial,Web,70,5,3.8,0,0
10742,2025-07-15 02:41:32.690329,Seasonal,Email,PoS,188,4,2.0,0,0
10743,2025-07-14 02:41:32.690329,Budget,PaidSocial,Web,261,5,3.2,0,0
10744,2025-07-24 02:41:32.690329,Premium,PaidSocial,Web,178,9,3.3,0,0
10745,2025-07-21 02:41:32.690329,Premium,PaidSocial,Mobile,449,3,0.8,0,0
10746,2025-08-01 02:41:32.690329,Premium,PaidSocial,Web,239,3,2.9,0,0
10747,2025-07-22 02:41:32.690329,Lapsed,Organic,Web,212,6,2.0,0,0
10748,2025-07-26 02:41:32.690329,Lapsed,Email,Web,334,6,2.9,1,0
10749,2025-07-14 02:41:32.690329,Premium,Email,PoS,142,8,2.7,1,0
10750,2025-07-22 02:41:32.690329,Budget,Email,Web,231,10,3.4,1,0
10751,2025-07-29 02:41:32.690329,Premium,Organic,Web,321,6,2.9,0,0
10752,2025-07-21 02:41:32.690329,Seasonal,Organic,Mobile,235,3,1.9,0,0
10753,2025-07-30 02:41:32.690329,Premium,Organic,Web,12,4,2.4,1,1
10754,2025-07-11 02:41:32.690329,Seasonal,Organic,Mobile,249,7,1.3,1,1
10755,2025-07-26 02:41:32.690329,Budget,Organic,Web,384,1,3.6,0,0
10756,2025-07-11 02:41:32.690329,Seasonal,PaidSocial,Mobile,442,8,3.2,1,0
10757,2025-07-20 02:41:32.690329,Budget,Organic,Mobile,110,0,0.8,0,0
10758,2025-08-02 02:41:32.690329,Seasonal,Organic,Mobile,211,6,2.6,0,0
10759,2025-08-01 02:41:32.690329,Budget,Email,Web,310,1,3.9,1,0
10760,2025-08-04 02:41:32.690329,Seasonal,PaidSocial,Mobile,249,6,3.0,0,0
10761,2025-07-19 02:41:32.690329,Budget,PaidSocial,Web,201,5,2.7,1,0
10762,2025-07-29 02:41:32.690329,Premium,Organic,Mobile,355,6,2.9,0,0
10763,2025-08-07 02:41:32.690329,Seasonal,Organic,Web,179,9,2.4,0,0
10764,2025-07-30 02:41:32.690329,Budget,Organic,Web,159,4,1.4,1,0
10765,2025-07-14 02:41:32.690329,Seasonal,Organic,Web,65,6,1.8,0,0
10766,2025-07-22 02:41:32.690329,Seasonal,PaidSocial,Web,143,7,1.4,0,0
10767,2025-08-03 02:41:32.690329,Premium,Email,Web,84,3,2.6,1,0
10768,2025-08-01 02:41:32.690329,Premium,Email,Mobile,55,4,3.6,0,0
10769,2025-07-22 02:41:32.690329,Premium,PaidSocial,Web,85,3,3.4,1,0
10770,2025-08-02 02:41:32.690329,Premium,PaidSocial,Mobile,120,5,0.9,0,0
10771,2025-07-17 02:41:32.690329,Premium,PaidSocial,Web,128,1,1.3,1,1
10772,2025-07-27 02:41:32.690329,Seasonal,PaidSocial,Web,184,2,1.6,0,0
10773,2025-07-22 02:41:32.690329,Premium,Organic,Web,321,2,2.4,1,1
10774,2025-08-09 02:41:32.690329,Budget,Email,Web,300,3,1.2,0,0
10775,2025-07-16 02:41:32.690329,Budget,Organic,Web,25,3,3.2,0,0
10776,2025-07-15 02:41:32.690329,Budget,Organic,PoS,129,4,0.8,1,1
10777,2025-08-08 02:41:32.690329,Budget,PaidSocial,Web,389,7,3.1,0,0
10778,2025-08-04 02:41:32.690329,Seasonal,PaidSocial,Mobile,152,8,2.8,0,0
10779,2025-07-14 02:41:32.690329,Seasonal,Organic,Web,268,7,0.8,1,1
10780,2025-07-17 02:41:32.690329,Budget,PaidSocial,Mobile,161,6,2.1,0,0
10781,2025-07-16 02:41:32.690329,Lapsed,Email,Web,184,11,1.7,1,0
10782,2025-07-24 02:41:32.690329,Premium,Email,PoS,194,5,1.0,0,0
10783,2025-08-03 02:41:32.690329,Lapsed,Email,Web,11,7,2.9,0,0
10784,2025-07-25 02:41:32.690329,Seasonal,Email,Web,155,6,2.5,1,0
10785,2025-07-13 02:41:32.690329,Seasonal,Email,Web,103,4,1.4,1,1
10786,2025-07-11 02:41:32.690329,Budget,Email,Web,36,2,4.1,1,1
10787,2025-08-02 02:41:32.690329,Budget,PaidSocial,Web,181,4,1.9,0,0
10788,2025-07-27 02:41:32.690329,Budget,Organic,Web,133,5,1.2,0,0
10789,2025-08-09 02:41:32.690329,Seasonal,PaidSocial,Mobile,106,3,2.4,1,1
10790,2025-07-30 02:41:32.690329,Budget,Organic,Web,184,5,4.0,1,0
10791,2025-07-18 02:41:32.690329,Seasonal,Organic,Web,100,7,1.0,1,0
10792,2025-08-06 02:41:32.690329,Budget,PaidSocial,Web,43,4,2.3,0,0
10793,2025-07-23 02:41:32.690329,Seasonal,PaidSocial,Mobile,192,5,2.0,1,0
10794,2025-08-02 02:41:32.690329,Budget,Email,Web,315,5,2.5,0,0
10795,2025-07-30 02:41:32.690329,Budget,Organic,Mobile,46,4,1.2,0,0
10796,2025-07-18 02:41:32.690329,Budget,Organic,Web,64,2,2.7,0,0
10797,2025-08-02 02:41:32.690329,Premium,PaidSocial,Web,67,1,2.6,1,1
10798,2025-08-04 02:41:32.690329,Budget,Email,Web,67,4,3.1,1,1
10799,2025-07-29 02:41:32.690329,Seasonal,Organic,PoS,282,3,2.7,0,0
10800,2025-08-03 02:41:32.690329,Budget,Email,Web,162,5,3.2,0,0
10801,2025-08-06 02:41:32.690329,Premium,Email,Web,329,3,2.7,1,1
10802,2025-08-03 02:41:32.690329,Seasonal,Organic,Mobile,458,1,3.2,0,0
10803,2025-08-08 02:41:32.690329,Budget,PaidSocial,Web,189,4,3.0,0,0
10804,2025-07-30 02:41:32.690329,Lapsed,PaidSocial,Mobile,418,6,2.7,1,0
10805,2025-07-21 02:41:32.690329,Lapsed,Organic,PoS,116,8,2.8,1,0
10806,2025-08-06 02:41:32.690329,Budget,PaidSocial,PoS,41,8,2.6,1,0
10807,2025-07-22 02:41:32.690329,Budget,PaidSocial,Web,17,4,1.5,0,0
10808,2025-08-08 02:41:32.690329,Premium,Email,Web,677,3,2.3,1,0
10809,2025-07-21 02:41:32.690329,Seasonal,Email,PoS,140,1,1.6,0,0
10810,2025-07-13 02:41:32.690329,Premium,Organic,Web,96,3,2.8,0,0
10811,2025-07-23 02:41:32.690329,Seasonal,PaidSocial,Web,107,4,0.0,0,0
10812,2025-07-22 02:41:32.690329,Seasonal,Email,Web,309,4,1.9,1,1
10813,2025-07-29 02:41:32.690329,Budget,Email,Web,61,4,0.9,1,0
10814,2025-07-27 02:41:32.690329,Seasonal,PaidSocial,PoS,170,8,2.2,0,0
10815,2025-08-01 02:41:32.690329,Seasonal,PaidSocial,Mobile,148,4,1.2,0,0
10816,2025-07-29 02:41:32.690329,Premium,PaidSocial,Web,267,2,4.1,0,0
10817,2025-08-09 02:41:32.690329,Lapsed,PaidSocial,Mobile,270,6,0.9,1,0
10818,2025-07-19 02:41:32.690329,Seasonal,Email,Web,148,6,1.7,0,0
10819,2025-07-28 02:41:32.690329,Budget,PaidSocial,Mobile,491,9,3.9,0,0
